cycle number	Ecell/V	<I>/mA	time/s	
1.000000000000000E+000	8.1559271E-001	-9.826064035645432E-001	1.520661572227546E+004
1.000000000000000E+000	8.1483322E-001	-9.825887868324799E-001	1.520676772228268E+004
1.000000000000000E+000	8.1405693E-001	-9.823583117588068E-001	1.520691972228989E+004
1.000000000000000E+000	8.1330317E-001	-9.823343813299168E-001	1.520707272229716E+004
1.000000000000000E+000	8.1256378E-001	-9.821781859901098E-001	1.520722572230443E+004
1.000000000000000E+000	8.1176388E-001	-9.824458655990682E-001	1.520737772231165E+004
1.000000000000000E+000	8.1102216E-001	-9.826339607582861E-001	1.520752972231887E+004
1.000000000000000E+000	8.1026751E-001	-9.825147047935516E-001	1.520768372232618E+004
1.000000000000000E+000	8.0949056E-001	-9.826086362348381E-001	1.520783572233340E+004
1.000000000000000E+000	8.0872911E-001	-9.826954889876784E-001	1.520798772234062E+004
1.000000000000000E+000	8.0797350E-001	-9.829884062257213E-001	1.520814172234794E+004
1.000000000000000E+000	8.0716878E-001	-9.829602435196332E-001	1.520829372235516E+004
1.000000000000000E+000	8.0649745E-001	-9.832770104762139E-001	1.520844572236238E+004
1.000000000000000E+000	8.0565530E-001	-9.831843761251768E-001	1.520859972236969E+004
1.000000000000000E+000	8.0494899E-001	-9.832415285954301E-001	1.520875172237691E+004
1.000000000000000E+000	8.0417246E-001	-9.832140831342200E-001	1.520890372238413E+004
1.000000000000000E+000	8.0339515E-001	-9.832347484417090E-001	1.520905672239140E+004
1.000000000000000E+000	8.0262983E-001	-9.830733966474945E-001	1.520920972239866E+004
1.000000000000000E+000	8.0190003E-001	-9.832181558187436E-001	1.520936172240588E+004
1.000000000000000E+000	8.0109990E-001	-9.833400894209436E-001	1.520951372241310E+004
1.000000000000000E+000	8.0030453E-001	-9.832908105829272E-001	1.520966772242042E+004
1.000000000000000E+000	7.9958570E-001	-9.830980232766295E-001	1.520981972242764E+004
1.000000000000000E+000	7.9883045E-001	-9.833300523198236E-001	1.520997172243486E+004
1.000000000000000E+000	7.9804951E-001	-9.835020756257364E-001	1.521012572244217E+004
1.000000000000000E+000	7.9729974E-001	-9.835917922980055E-001	1.521027772244939E+004
1.000000000000000E+000	7.9650474E-001	-9.833810985332607E-001	1.521042972245661E+004
1.000000000000000E+000	7.9577619E-001	-9.834151332390935E-001	1.521058372246393E+004
1.000000000000000E+000	7.9501063E-001	-9.834695061716747E-001	1.521073572247115E+004
1.000000000000000E+000	7.9424495E-001	-9.832994757390292E-001	1.521088772247836E+004
1.000000000000000E+000	7.9347605E-001	-9.835860667329643E-001	1.521104072248563E+004
1.000000000000000E+000	7.9274118E-001	-9.834031921045856E-001	1.521119372249290E+004
1.000000000000000E+000	7.9196095E-001	-9.834953883545072E-001	1.521134572250012E+004
1.000000000000000E+000	7.9114658E-001	-9.837544844845691E-001	1.521149772250734E+004
1.000000000000000E+000	7.9041070E-001	-9.832989335391638E-001	1.521165172251465E+004
1.000000000000000E+000	7.8966790E-001	-9.831038520821913E-001	1.521180372252187E+004
1.000000000000000E+000	7.8890133E-001	-9.834946090534373E-001	1.521195572252909E+004
1.000000000000000E+000	7.8810179E-001	-9.834763213852558E-001	1.521210972253641E+004
1.000000000000000E+000	7.8740001E-001	-9.835388971191676E-001	1.521226172254363E+004
1.000000000000000E+000	7.8657568E-001	-9.835769478100795E-001	1.521241372255085E+004
1.000000000000000E+000	7.8580743E-001	-9.837761727233687E-001	1.521256772255816E+004
1.000000000000000E+000	7.8512126E-001	-9.838659972807413E-001	1.521271972256538E+004
1.000000000000000E+000	7.8433233E-001	-9.840018458804050E-001	1.521287172257260E+004
1.000000000000000E+000	7.8350830E-001	-9.840310393115885E-001	1.521302472257987E+004
1.000000000000000E+000	7.8280753E-001	-9.839850846215619E-001	1.521317772258713E+004
1.000000000000000E+000	7.8205156E-001	-9.838586592876668E-001	1.521332972259435E+004
1.000000000000000E+000	7.8128695E-001	-9.840320268475766E-001	1.521348172260157E+004
1.000000000000000E+000	7.8046602E-001	-9.842062344909834E-001	1.521363572260889E+004
1.000000000000000E+000	7.7972335E-001	-9.841381903973334E-001	1.521378772261611E+004
1.000000000000000E+000	7.7898222E-001	-9.843084315226278E-001	1.521393972262333E+004
1.000000000000000E+000	7.7815849E-001	-9.842862272569697E-001	1.521409372263064E+004
1.000000000000000E+000	7.7740318E-001	-9.841612123162307E-001	1.521424572263786E+004
1.000000000000000E+000	7.7669144E-001	-9.843620238629374E-001	1.521439772264508E+004
1.000000000000000E+000	7.7590418E-001	-9.842731162068166E-001	1.521455172265240E+004
1.000000000000000E+000	7.7518284E-001	-9.842543765919984E-001	1.521470372265961E+004
1.000000000000000E+000	7.7441752E-001	-9.844400654405181E-001	1.521485572266683E+004
1.000000000000000E+000	7.7368218E-001	-9.844913245414801E-001	1.521500872267410E+004
1.000000000000000E+000	7.7287978E-001	-9.841711212307303E-001	1.521516172268137E+004
1.000000000000000E+000	7.7209371E-001	-9.844130945743119E-001	1.521531372268859E+004
1.000000000000000E+000	7.7135879E-001	-9.846790948276363E-001	1.521546572269581E+004
1.000000000000000E+000	7.7054375E-001	-9.849752722966745E-001	1.521561972270312E+004
1.000000000000000E+000	7.6984018E-001	-9.849395615417329E-001	1.521577172271034E+004
1.000000000000000E+000	7.6913357E-001	-9.849723605068283E-001	1.521592372271756E+004
1.000000000000000E+000	7.6829916E-001	-9.847536747729895E-001	1.521607772272488E+004
1.000000000000000E+000	7.6752317E-001	-9.845125244655577E-001	1.521622972273210E+004
1.000000000000000E+000	7.6676786E-001	-9.845255099376571E-001	1.521638172273932E+004
1.000000000000000E+000	7.6595640E-001	-9.846504092460791E-001	1.521653572274663E+004
1.000000000000000E+000	7.6527399E-001	-9.845244116836902E-001	1.521668772275385E+004
1.000000000000000E+000	7.6447964E-001	-9.847983699422828E-001	1.521683972276107E+004
1.000000000000000E+000	7.6369035E-001	-9.848340732659211E-001	1.521699272276834E+004
1.000000000000000E+000	7.6294559E-001	-9.850853850816410E-001	1.521714572277560E+004
1.000000000000000E+000	7.6214570E-001	-9.850408564162469E-001	1.521729772278282E+004
1.000000000000000E+000	7.6138997E-001	-9.851919735762227E-001	1.521744972279004E+004
1.000000000000000E+000	7.6061988E-001	-9.850219041632524E-001	1.521760372279736E+004
1.000000000000000E+000	7.5988650E-001	-9.849648281007131E-001	1.521775572280458E+004
1.000000000000000E+000	7.5916022E-001	-9.851198712368205E-001	1.521790772281180E+004
1.000000000000000E+000	7.5838560E-001	-9.851902533819867E-001	1.521806172281911E+004
1.000000000000000E+000	7.5765932E-001	-9.850689988731638E-001	1.521821372282633E+004
1.000000000000000E+000	7.5686687E-001	-9.850192997578446E-001	1.521836572283355E+004
1.000000000000000E+000	7.5610054E-001	-9.850519797841057E-001	1.521851972284087E+004
1.000000000000000E+000	7.5535500E-001	-9.853040982971297E-001	1.521867172284808E+004
1.000000000000000E+000	7.5458032E-001	-9.854233946468005E-001	1.521882372285530E+004
1.000000000000000E+000	7.5378615E-001	-9.854712912615415E-001	1.521897672286257E+004
1.000000000000000E+000	7.5303680E-001	-9.855583847458966E-001	1.521912972286984E+004
1.000000000000000E+000	7.5226629E-001	-9.858270973333578E-001	1.521928172287706E+004
1.000000000000000E+000	7.5151551E-001	-9.859432767317653E-001	1.521943372288428E+004
1.000000000000000E+000	7.5077075E-001	-9.858354140570338E-001	1.521958772289159E+004
1.000000000000000E+000	7.4996322E-001	-9.858134148306519E-001	1.521973972289881E+004
1.000000000000000E+000	7.4923241E-001	-9.855828412767043E-001	1.521989172290603E+004
1.000000000000000E+000	7.4843711E-001	-9.852764040179365E-001	1.522004572291335E+004
1.000000000000000E+000	7.4771053E-001	-9.854577476861017E-001	1.522019772292057E+004
1.000000000000000E+000	7.4694324E-001	-9.854235732164538E-001	1.522034972292779E+004
1.000000000000000E+000	7.4616760E-001	-9.852369442599566E-001	1.522050372293510E+004
1.000000000000000E+000	7.4541783E-001	-9.855006196704066E-001	1.522065572294232E+004
1.000000000000000E+000	7.4463153E-001	-9.857331991928513E-001	1.522080772294954E+004
1.000000000000000E+000	7.4392569E-001	-9.854676023400319E-001	1.522096072295681E+004
1.000000000000000E+000	7.4310863E-001	-9.853632646226753E-001	1.522111372296407E+004
1.000000000000000E+000	7.4236757E-001	-9.854405602523126E-001	1.522126572297129E+004
1.000000000000000E+000	7.4162191E-001	-9.853854564474442E-001	1.522141772297851E+004
1.000000000000000E+000	7.4075818E-001	-9.855295330704790E-001	1.522157172298583E+004
1.000000000000000E+000	7.4005443E-001	-9.853855467704618E-001	1.522172372299305E+004
1.000000000000000E+000	7.3926497E-001	-9.853334453925315E-001	1.522187572300027E+004
1.000000000000000E+000	7.3853326E-001	-9.854374033348758E-001	1.522202972300758E+004
1.000000000000000E+000	7.3774761E-001	-9.858907821830307E-001	1.522218172301480E+004
1.000000000000000E+000	7.3698032E-001	-9.857719386960522E-001	1.522233372302202E+004
1.000000000000000E+000	7.3623502E-001	-9.858764025014075E-001	1.522248772302934E+004
1.000000000000000E+000	7.3545390E-001	-9.859597579220569E-001	1.522263972303655E+004
1.000000000000000E+000	7.3470891E-001	-9.856729588757061E-001	1.522279172304377E+004
1.000000000000000E+000	7.3393923E-001	-9.855978745829805E-001	1.522294472305104E+004
1.000000000000000E+000	7.3316503E-001	-9.856057897541648E-001	1.522309772305831E+004
1.000000000000000E+000	7.3247784E-001	-9.857129555291522E-001	1.522324972306553E+004
1.000000000000000E+000	7.3168349E-001	-9.855850587317629E-001	1.522340172307275E+004
1.000000000000000E+000	7.3091370E-001	-9.857704382328727E-001	1.522355572308006E+004
1.000000000000000E+000	7.3011065E-001	-9.860374564675745E-001	1.522370772308728E+004
1.000000000000000E+000	7.2941339E-001	-9.862178021767094E-001	1.522385972309450E+004
1.000000000000000E+000	7.2860867E-001	-9.862466578391453E-001	1.522401372310182E+004
1.000000000000000E+000	7.2787368E-001	-9.865056618925969E-001	1.522416572310904E+004
1.000000000000000E+000	7.2709614E-001	-9.863672742676828E-001	1.522431772311626E+004
1.000000000000000E+000	7.2632599E-001	-9.863118188023829E-001	1.522447172312357E+004
1.000000000000000E+000	7.2561872E-001	-9.863070939826741E-001	1.522462372313079E+004
1.000000000000000E+000	7.2485888E-001	-9.862094094379152E-001	1.522477572313801E+004
1.000000000000000E+000	7.2406960E-001	-9.862846518579182E-001	1.522492872314528E+004
1.000000000000000E+000	7.2330052E-001	-9.863079845626102E-001	1.522508172315254E+004
1.000000000000000E+000	7.2257042E-001	-9.864280369542788E-001	1.522523372315976E+004
1.000000000000000E+000	7.2174537E-001	-9.864870655662301E-001	1.522538572316698E+004
1.000000000000000E+000	7.2100908E-001	-9.865135653097132E-001	1.522553972317430E+004
1.000000000000000E+000	7.2022152E-001	-9.864435582759814E-001	1.522569172318152E+004
1.000000000000000E+000	7.1946651E-001	-9.863770083378158E-001	1.522584372318874E+004
1.000000000000000E+000	7.1873057E-001	-9.864740041924307E-001	1.522599772319605E+004
1.000000000000000E+000	7.1792012E-001	-9.867796811430027E-001	1.522614972320327E+004
1.000000000000000E+000	7.1721643E-001	-9.869237446184735E-001	1.522630172321049E+004
1.000000000000000E+000	7.1638238E-001	-9.869441228724618E-001	1.522645572321780E+004
1.000000000000000E+000	7.1564120E-001	-9.867973685247140E-001	1.522660772322502E+004
1.000000000000000E+000	7.1491045E-001	-9.865978924029739E-001	1.522675972323224E+004
1.000000000000000E+000	7.1411586E-001	-9.866935893429716E-001	1.522691272323951E+004
1.000000000000000E+000	7.1333241E-001	-9.869198172115492E-001	1.522706572324678E+004
1.000000000000000E+000	7.1253324E-001	-9.869819981606547E-001	1.522721772325400E+004
1.000000000000000E+000	7.1180558E-001	-9.870753040585214E-001	1.522736972326122E+004
1.000000000000000E+000	7.1107584E-001	-9.872286218355955E-001	1.522752372326853E+004
1.000000000000000E+000	7.1031797E-001	-9.872707134631815E-001	1.522767572327575E+004
1.000000000000000E+000	7.0957750E-001	-9.873194577961941E-001	1.522782772328297E+004
1.000000000000000E+000	7.0874763E-001	-9.873047689154770E-001	1.522798172329029E+004
1.000000000000000E+000	7.0802617E-001	-9.872675143112488E-001	1.522813372329751E+004
1.000000000000000E+000	7.0725864E-001	-9.874268130724273E-001	1.522828572330473E+004
1.000000000000000E+000	7.0647848E-001	-9.877898503156004E-001	1.522843972331204E+004
1.000000000000000E+000	7.0571768E-001	-9.880876544889159E-001	1.522859172331926E+004
1.000000000000000E+000	7.0498168E-001	-9.881836145819616E-001	1.522874372332648E+004
1.000000000000000E+000	7.0416373E-001	-9.883106813298239E-001	1.522889672333375E+004
1.000000000000000E+000	7.0340878E-001	-9.886039074257340E-001	1.522904972334101E+004
1.000000000000000E+000	7.0270354E-001	-9.886517022982844E-001	1.522920172334823E+004
1.000000000000000E+000	7.0188755E-001	-9.885134980414065E-001	1.522935372335545E+004
1.000000000000000E+000	7.0117188E-001	-9.886288537318864E-001	1.522950772336277E+004
1.000000000000000E+000	7.0037985E-001	-9.886198235060615E-001	1.522965972336999E+004
1.000000000000000E+000	6.9963390E-001	-9.883922523528828E-001	1.522981172337721E+004
1.000000000000000E+000	6.9886798E-001	-9.885580373766576E-001	1.522996572338452E+004
1.000000000000000E+000	6.9809771E-001	-9.886848071734029E-001	1.523011772339174E+004
1.000000000000000E+000	6.9736028E-001	-9.885546949886201E-001	1.523026972339896E+004
1.000000000000000E+000	6.9659299E-001	-9.886312590392894E-001	1.523042372340627E+004
1.000000000000000E+000	6.9581831E-001	-9.886965273816219E-001	1.523057572341349E+004
1.000000000000000E+000	6.9504452E-001	-9.887504885954677E-001	1.523072772342071E+004
1.000000000000000E+000	6.9429380E-001	-9.888643934155397E-001	1.523088072342798E+004
1.000000000000000E+000	6.9351071E-001	-9.888885656690123E-001	1.523103372343525E+004
1.000000000000000E+000	6.9274479E-001	-9.887706695224838E-001	1.523118572344247E+004
1.000000000000000E+000	6.9199944E-001	-9.887261838855057E-001	1.523133772344969E+004
1.000000000000000E+000	6.9122154E-001	-9.888875574239950E-001	1.523149172345700E+004
1.000000000000000E+000	6.9043589E-001	-9.888170032698724E-001	1.523164372346422E+004
1.000000000000000E+000	6.8969995E-001	-9.890170081211054E-001	1.523179572347144E+004
1.000000000000000E+000	6.8892437E-001	-9.889638293316398E-001	1.523194972347876E+004
1.000000000000000E+000	6.8816000E-001	-9.890734481099592E-001	1.523210172348598E+004
1.000000000000000E+000	6.8738788E-001	-9.889983700749738E-001	1.523225372349320E+004
1.000000000000000E+000	6.8661612E-001	-9.893180742092109E-001	1.523240772350051E+004
1.000000000000000E+000	6.8587047E-001	-9.893442216990156E-001	1.523255972350773E+004
1.000000000000000E+000	6.8509609E-001	-9.894484360320650E-001	1.523271172351495E+004
1.000000000000000E+000	6.8438035E-001	-9.896459547450880E-001	1.523286472352222E+004
1.000000000000000E+000	6.8363553E-001	-9.900731673372576E-001	1.523301772352948E+004
1.000000000000000E+000	6.8282145E-001	-9.901113866259141E-001	1.523316972353670E+004
1.000000000000000E+000	6.8203551E-001	-9.899783957601311E-001	1.523332172354392E+004
1.000000000000000E+000	6.8128246E-001	-9.901851987426928E-001	1.523347572355124E+004
1.000000000000000E+000	6.8053269E-001	-9.900742672662970E-001	1.523362772355846E+004
1.000000000000000E+000	6.7978710E-001	-9.900644857532370E-001	1.523377972356568E+004
1.000000000000000E+000	6.7901498E-001	-9.900631607364030E-001	1.523393372357299E+004
1.000000000000000E+000	6.7826033E-001	-9.902160878203805E-001	1.523408572358021E+004
1.000000000000000E+000	6.7743850E-001	-9.903185074010405E-001	1.523423772358743E+004
1.000000000000000E+000	6.7670774E-001	-9.903939303350966E-001	1.523439172359474E+004
1.000000000000000E+000	6.7593241E-001	-9.901442639965925E-001	1.523454372360196E+004
1.000000000000000E+000	6.7522585E-001	-9.901750451717231E-001	1.523469572360918E+004
1.000000000000000E+000	6.7442662E-001	-9.901052204471474E-001	1.523484872361645E+004
1.000000000000000E+000	6.7365843E-001	-9.901621862460779E-001	1.523500172362372E+004
1.000000000000000E+000	6.7290729E-001	-9.900348747031338E-001	1.523515372363094E+004
1.000000000000000E+000	6.7212296E-001	-9.902333126990097E-001	1.523530572363816E+004
1.000000000000000E+000	6.7135471E-001	-9.901437957441779E-001	1.523545972364547E+004
1.000000000000000E+000	6.7059422E-001	-9.899685070773607E-001	1.523561172365269E+004
1.000000000000000E+000	6.6987801E-001	-9.900950754554270E-001	1.523576372365991E+004
1.000000000000000E+000	6.6909820E-001	-9.902511148754982E-001	1.523591772366723E+004
1.000000000000000E+000	6.6831249E-001	-9.902982468034143E-001	1.523606972367445E+004
1.000000000000000E+000	6.6758335E-001	-9.903089860127050E-001	1.523622172368167E+004
1.000000000000000E+000	6.6682249E-001	-9.904744655539470E-001	1.523637572368898E+004
1.000000000000000E+000	6.6603851E-001	-9.901749211640514E-001	1.523652772369620E+004
1.000000000000000E+000	6.6528225E-001	-9.903277893500535E-001	1.523667972370342E+004
1.000000000000000E+000	6.6451323E-001	-9.904811988211299E-001	1.523683272371069E+004
